ORF	Gene
EMPTY	EMPTY
ORF19.6951	ORF19.6951
EMPTY	EMPTY
ORF19.6980	ORF19.6980
EMPTY	EMPTY
ORF19.6985	ORF19.6985
EMPTY	EMPTY
ORF19.6990	ORF19.6990
EMPTY	EMPTY
ORF19.6996	ORF19.6996
EMPTY	EMPTY
ORF19.7017	ORF19.7017
EMPTY	EMPTY
ORF19.7020	ORF19.7020
EMPTY	EMPTY
ORF19.4175	ORF19.4175
ORF19.5485	ORF19.5485
ORF19.4182	ORF19.4182
EMPTY	EMPTY
ORF19.4183	ORF19.4183
ORF19.5555	ORF19.5555
ORF19.4185	ORF19.4185
ORF19.5559	ORF19.5559
ORF19.4188	ORF19.4188
ORF19.5585	ORF19.5585
ORF19.4193	ORF19.4193
ORF19.5588	ORF19.5588
ORF19.4195	ORF19.4195
ORF19.5593	ORF19.5593
ORF19.4211	ORF19.4211
ORF19.5600	ORF19.5600
EMPTY	EMPTY
ORF19.5634	ORF19.5634
ORF19.4242	ORF19.4242
ORF19.5643	ORF19.5643
ORF19.4248	ORF19.4248
ORF19.5644	ORF19.5644
ORF19.4270	ORF19.4270
ORF19.5651	ORF19.5651
ORF19.7023	ORF19.7023
EMPTY	EMPTY
ORF19.7033	ORF19.7033
EMPTY	EMPTY
ORF19.7049	ORF19.7049
EMPTY	EMPTY
ORF19.7071	ORF19.7071
EMPTY	EMPTY
ORF19.7086	ORF19.7086
EMPTY	EMPTY
EMPTY	EMPTY
EMPTY	EMPTY
ORF19.7096	ORF19.7096
EMPTY	EMPTY
ORF19.7098	ORF19.7098
EMPTY	EMPTY
ORF19.7105	ORF19.7105
EMPTY	EMPTY
ORF19.7112	ORF19.7112
EMPTY	EMPTY
ORF19.7115	ORF19.7115
EMPTY	EMPTY
ORF19.7150	ORF19.7150
EMPTY	EMPTY
ORF19.4284	ORF19.4284
ORF19.5661	ORF19.5661
ORF19.4292	ORF19.4292
ORF19.5662	ORF19.5662
ORF19.4308	ORF19.4308
ORF19.5673	ORF19.5673
ORF19.4312	ORF19.4312
ORF19.5714	ORF19.5714
ORF19.4350	ORF19.4350
ORF19.5729	ORF19.5729
ORF19.4353	ORF19.4353
ORF19.5736	ORF19.5736
ORF19.4362	ORF19.4362
ORF19.5759	ORF19.5759
ORF19.4376	ORF19.4376
ORF19.5760	ORF19.5760
ORF19.4407	ORF19.4407
ORF19.5776	ORF19.5776
ORF19.4412	ORF19.4412
ORF19.5782	ORF19.5782
ORF19.4424	ORF19.4424
ORF19.5813	ORF19.5813
ORF19.4444	ORF19.4444
ORF19.5848	ORF19.5848
ORF19.7186	ORF19.7186
EMPTY	EMPTY
ORF19.7196	ORF19.7196
EMPTY	EMPTY
ORF19.7206	ORF19.7206
EMPTY	EMPTY
ORF19.7208	ORF19.7208
EMPTY	EMPTY
ORF19.7214	ORF19.7214
EMPTY	EMPTY
ORF19.7218	ORF19.7218
EMPTY	EMPTY
ORF19.7221	ORF19.7221
EMPTY	EMPTY
ORF19.7224	ORF19.7224
EMPTY	EMPTY
ORF19.7228	ORF19.7228
EMPTY	EMPTY
ORF19.7247	ORF19.7247
EMPTY	EMPTY
ORF19.7281	ORF19.7281
EMPTY	EMPTY
ORF19.7282	ORF19.7282
EMPTY	EMPTY
ORF19.4445	ORF19.4445
ORF19.5851	ORF19.5851
ORF19.4459	ORF19.4459
ORF19.5855	ORF19.5855
ORF19.4466	ORF19.4466
ORF19.5874	ORF19.5874
ORF19.4471	ORF19.4471
ORF19.5892	ORF19.5892
ORF19.4474	ORF19.4474
ORF19.5903	ORF19.5903
ORF19.4475	ORF19.4475
ORF19.5915	ORF19.5915
ORF19.4496	ORF19.4496
ORF19.5940	ORF19.5940
ORF19.4524	ORF19.4524
ORF19.5942	ORF19.5942
ORF19.4545	ORF19.4545
ORF19.5968	ORF19.5968
ORF19.4566	ORF19.4566
ORF19.5975	ORF19.5975
ORF19.4569	ORF19.4569
ORF19.5992	ORF19.5992
ORF19.4573	ORF19.4573
ORF19.5994	ORF19.5994
ORF19.7304	ORF19.7304
EMPTY	EMPTY
ORF19.7305	ORF19.7305
EMPTY	EMPTY
ORF19.7310	ORF19.7310
EMPTY	EMPTY
ORF19.7313	ORF19.7313
EMPTY	EMPTY
ORF19.7318	ORF19.7318
EMPTY	EMPTY
ORF19.7320	ORF19.7320
EMPTY	EMPTY
ORF19.7328	ORF19.7328
EMPTY	EMPTY
ORF19.7329	ORF19.7329
EMPTY	EMPTY
ORF19.7330	ORF19.7330
EMPTY	EMPTY
ORF19.7342	ORF19.7342
EMPTY	EMPTY
ORF19.7347	ORF19.7347
EMPTY	EMPTY
ORF19.7349	ORF19.7349
EMPTY	EMPTY
ORF19.4593	ORF19.4593
ORF19.6001	ORF19.6001
ORF19.4603	ORF19.4603
ORF19.6011	ORF19.6011
ORF19.4640	ORF19.4640
ORF19.6018	ORF19.6018
ORF19.4649	ORF19.4649
ORF19.6038	ORF19.6038
ORF19.4655	ORF19.4655
ORF19.6053	ORF19.6053
ORF19.4658	ORF19.4658
ORF19.6124	ORF19.6124
ORF19.4670	ORF19.4670
ORF19.6182	ORF19.6182
ORF19.4678	ORF19.4678
ORF19.6202	ORF19.6202
ORF19.4707	ORF19.4707
ORF19.6219	ORF19.6219
ORF19.4720	ORF19.4720
ORF19.6232	ORF19.6232
ORF19.4729	ORF19.4729
ORF19.6245	ORF19.6245
ORF19.4738	ORF19.4738
ORF19.6293	ORF19.6293
ORF19.7353	ORF19.7353
EMPTY	EMPTY
ORF19.7359	ORF19.7359
EMPTY	EMPTY
ORF19.7370	ORF19.7370
EMPTY	EMPTY
ORF19.7374	ORF19.7374
EMPTY	EMPTY
ORF19.7381	ORF19.7381
EMPTY	EMPTY
ORF19.7388	ORF19.7388
EMPTY	EMPTY
ORF19.7391	ORF19.7391
EMPTY	EMPTY
ORF19.7397	ORF19.7397
EMPTY	EMPTY
EMPTY	EMPTY
EMPTY	EMPTY
ORF19.7472	ORF19.7472
EMPTY	EMPTY
ORF19.7475	ORF19.7475
EMPTY	EMPTY
ORF19.7497	ORF19.7497
EMPTY	EMPTY
ORF19.4744	ORF19.4744
ORF19.6313	ORF19.6313
ORF19.4755	ORF19.4755
ORF19.6318	ORF19.6318
ORF19.4765	ORF19.4765
ORF19.6324	ORF19.6324
ORF19.4771	ORF19.4771
ORF19.6348	ORF19.6348
ORF19.4772	ORF19.4772
ORF19.6358	ORF19.6358
ORF19.4785	ORF19.4785
ORF19.6365	ORF19.6365
ORF19.4805	ORF19.4805
ORF19.6376	ORF19.6376
ORF19.4843	ORF19.4843
ORF19.6411	ORF19.6411
ORF19.4844	ORF19.4844
ORF19.6420	ORF19.6420
ORF19.4845	ORF19.4845
ORF19.6449	ORF19.6449
ORF19.4859	ORF19.4859
ORF19.6481	ORF19.6481
ORF19.4866	ORF19.4866
ORF19.6502	ORF19.6502
ORF19.7503	ORF19.7503
EMPTY	EMPTY
ORF19.7510	ORF19.7510
EMPTY	EMPTY
ORF19.7523	ORF19.7523
EMPTY	EMPTY
ORF19.7554	ORF19.7554
EMPTY	EMPTY
ORF19.7574	ORF19.7574
EMPTY	EMPTY
ORF19.7610	ORF19.7610
EMPTY	EMPTY
ORF19.7668	ORF19.7668
EMPTY	EMPTY
ORF19.267	ORF19.267
EMPTY	EMPTY
ORF19.8485	ORF19.8485
EMPTY	EMPTY
ORF19.8650	ORF19.8650
EMPTY	EMPTY
ORF19.8979	ORF19.8979
EMPTY	EMPTY
ORF19.9111	ORF19.9111
EMPTY	EMPTY
ORF19.4869	ORF19.4869
ORF19.6506	ORF19.6506
ORF19.4890	ORF19.4890
ORF19.6514	ORF19.6514
ORF19.4905	ORF19.4905
ORF19.6526	ORF19.6526
ORF19.4916	ORF19.4916
ORF19.6530	ORF19.6530
ORF19.4941	ORF19.4941
ORF19.6553	ORF19.6553
ORF19.4972	ORF19.4972
ORF19.6578	ORF19.6578
ORF19.4975	ORF19.4975
ORF19.6592	ORF19.6592
ORF19.4982	ORF19.4982
ORF19.6606	ORF19.6606
ORF19.4984	ORF19.4984
EMPTY	EMPTY
ORF19.5001	ORF19.5001
ORF19.6654	ORF19.6654
ORF19.5014	ORF19.5014
ORF19.6660	ORF19.6660
ORF19.5020	ORF19.5020
ORF19.6678	ORF19.6678
ORF19.10080	ORF19.10080
SN250	SN250
ORF19.10341	ORF19.10341
SN250	SN250
ORF19.10507	ORF19.10507
EMPTY	EMPTY
ORF19.10711	ORF19.10711
EMPTY	EMPTY
ORF19.11256	ORF19.11256
EMPTY	EMPTY
ORF19.11257	ORF19.11257
EMPTY	EMPTY
ORF19.11270	ORF19.11270
EMPTY	EMPTY
ORF19.11726	ORF19.11726
EMPTY	EMPTY
ORF19.11882	ORF19.11882
EMPTY	EMPTY
ORF19.11987	ORF19.11987
EMPTY	EMPTY
ORF19.12525	ORF19.12525
EMPTY	EMPTY
ORF19.12589	ORF19.12589
EMPTY	EMPTY
orf19.454	orf19.454
orf19.2476	orf19.2476
orf19.921	orf19.921
orf19.2745	orf19.2745
orf19.1069	orf19.1069
orf19.2753	orf19.2753
orf19.1253	orf19.1253
orf19.2808	orf19.2808
orf19.1499	orf19.1499
orf19.2842	orf19.2842
orf19.2646	orf19.2646
orf19.2961	orf19.2961
orf19.2647	orf19.2647
orf19.3063	orf19.3063
orf19.2730	orf19.2730
orf19.3127	orf19.3127
orf19.2748	orf19.2748
orf19.3625	orf19.3625
orf19.3188	orf19.3188
orf19.3794	orf19.3794
orf19.3190	orf19.3190
orf19.4318	orf19.4318
orf19.3305	orf19.3305
orf19.4647	orf19.4647
orf19.454	orf19.454
orf19.2476	orf19.2476
orf19.921	orf19.921
orf19.2745	orf19.2745
orf19.1069	orf19.1069
orf19.2753	orf19.2753
orf19.1253	orf19.1253
orf19.2808	orf19.2808
orf19.1499	orf19.1499
orf19.2842	orf19.2842
orf19.2646	orf19.2646
orf19.2961	orf19.2961
orf19.2647	orf19.2647
orf19.3063	orf19.3063
orf19.2730	orf19.2730
orf19.3127	orf19.3127
orf19.2748	orf19.2748
orf19.3625	orf19.3625
orf19.3188	orf19.3188
orf19.3794	orf19.3794
orf19.3190	orf19.3190
orf19.4318	orf19.4318
orf19.3305	orf19.3305
orf19.4647	orf19.4647
orf19.3308	orf19.3308
orf19.4752	orf19.4752
orf19.3434	orf19.3434
orf19.4998	orf19.4998
orf19.3753	orf19.3753
orf19.5249	orf19.5249
orf19.3809	orf19.3809
orf19.5343	orf19.5343
orf19.3876	orf19.3876
orf19.5558	orf19.5558
orf19.3912	orf19.3912
orf19.5729	orf19.5729
orf19.3928	orf19.3928
orf19.5908	orf19.5908
orf19.3969	orf19.3969
orf19.5910	orf19.5910
orf19.4000	orf19.4000
orf19.6109	orf19.6109
orf19.4056	orf19.4056
orf19.6121	orf19.6121
orf19.4145	orf19.4145
orf19.6680	orf19.6680
orf19.4166	orf19.4166
orf19.6781	orf19.6781
orf19.3308	orf19.3308
orf19.4752	orf19.4752
orf19.3434	orf19.3434
orf19.4998	orf19.4998
orf19.3753	orf19.3753
orf19.5249	orf19.5249
orf19.3809	orf19.3809
orf19.5343	orf19.5343
orf19.3876	orf19.3876
orf19.5558	orf19.5558
orf19.3912	orf19.3912
orf19.5729	orf19.5729
orf19.3928	orf19.3928
orf19.5908	orf19.5908
orf19.3969	orf19.3969
orf19.5910	orf19.5910
orf19.4000	orf19.4000
orf19.6109	orf19.6109
orf19.4056	orf19.4056
orf19.6121	orf19.6121
orf19.4145	orf19.4145
orf19.6680	orf19.6680
orf19.4166	orf19.4166
orf19.6781	orf19.6781
orf19.4225	orf19.4225
orf19.6798	orf19.6798
orf19.4251	orf19.4251
orf19.6817	orf19.6817
orf19.4288	orf19.4288
orf19.6888	orf19.6888
orf19.4438	orf19.4438
orf19.6985	orf19.6985
orf19.4450	orf19.4450
orf19.7150	orf19.7150
orf19.4524	orf19.4524
orf19.7247	orf19.7247
orf19.4568	orf19.4568
orf19.7401	orf19.7401
orf19.4662	orf19.4662
orf19.7436	orf19.7436
orf19.4670	orf19.4670
orf19.3193	orf19.3193
orf19.4722	orf19.4722
orf19.4766	orf19.4766
orf19.4778	orf19.4778
orf19.7371	orf19.7371
orf19.4853	orf19.4853
orf19.7381	orf19.7381
orf19.4225	orf19.4225
orf19.6798	orf19.6798
orf19.4251	orf19.4251
orf19.6817	orf19.6817
orf19.4288	orf19.4288
orf19.6888	orf19.6888
orf19.4438	orf19.4438
orf19.6985	orf19.6985
orf19.4450	orf19.4450
orf19.7150	orf19.7150
orf19.4524	orf19.4524
orf19.7247	orf19.7247
orf19.4568	orf19.4568
orf19.7401	orf19.7401
orf19.4662	orf19.4662
orf19.7436	orf19.7436
orf19.4670	orf19.4670
orf19.3193	orf19.3193
orf19.4722	orf19.4722
orf19.4766	orf19.4766
orf19.4778	orf19.4778
orf19.7371	orf19.7371
orf19.4853	orf19.4853
orf19.7381	orf19.7381
orf19.4941	orf19.4941
orf19.3187	orf19.3187
orf19.4972	orf19.4972
orf19.4545	orf19.4545
orf19.5001	orf19.5001
orf19.4573	orf19.4573
orf19.5026	orf19.5026
orf19.173	orf19.173
orf19.5097	orf19.5097
orf19.723	orf19.723
orf19.5133	orf19.5133
orf19.1187	orf19.1187
orf19.5251	orf19.5251
orf19.1275	orf19.1275
orf19.5326	orf19.5326
orf19.1623	orf19.1623
orf19.5338	orf19.5338
orf19.1718	orf19.1718
orf19.5380	orf19.5380
orf19.2315	orf19.2315
orf19.5498	orf19.5498
orf19.2612	orf19.2612
orf19.5548	orf19.5548
orf19.3182	orf19.3182
orf19.4941	orf19.4941
orf19.3187	orf19.3187
orf19.4972	orf19.4972
orf19.4545	orf19.4545
orf19.5001	orf19.5001
orf19.4573	orf19.4573
orf19.5026	orf19.5026
orf19.173	orf19.173
orf19.5097	orf19.5097
orf19.723	orf19.723
orf19.5133	orf19.5133
orf19.1187	orf19.1187
orf19.5251	orf19.5251
orf19.1275	orf19.1275
orf19.5326	orf19.5326
orf19.1623	orf19.1623
orf19.5338	orf19.5338
orf19.1718	orf19.1718
orf19.5380	orf19.5380
orf19.2315	orf19.2315
orf19.5498	orf19.5498
orf19.2612	orf19.2612
orf19.5548	orf19.5548
orf19.3182	orf19.3182
orf19.5651	orf19.5651
orf19.3736	orf19.3736
orf19.5849	orf19.5849
orf19.4767	orf19.4767
orf19.5855	orf19.5855
orf19.4869	orf19.4869
orf19.5917	orf19.5917
orf19.1227	orf19.1227
orf19.5924	orf19.5924
orf19.1255	orf19.1255
orf19.5940	orf19.5940
orf19.1497	orf19.1497
orf19.5975	orf19.5975
orf19.1577	orf19.1577
orf19.5992	orf19.5992
orf19.2054	orf19.2054
orf19.6038	orf19.6038
orf19.3012	orf19.3012
orf19.6102	orf19.6102
orf19.4649	orf19.4649
orf19.6124	orf19.6124
orf19.3252	orf19.3252
orf19.6182	orf19.6182
orf19.610	orf19.610
orf19.5651	orf19.5651
orf19.3736	orf19.3736
orf19.5849	orf19.5849
orf19.4767	orf19.4767
orf19.5855	orf19.5855
orf19.4869	orf19.4869
orf19.5917	orf19.5917
orf19.1227	orf19.1227
orf19.5924	orf19.5924
orf19.1255	orf19.1255
orf19.5940	orf19.5940
orf19.1497	orf19.1497
orf19.5975	orf19.5975
orf19.1577	orf19.1577
orf19.5992	orf19.5992
orf19.2054	orf19.2054
orf19.6038	orf19.6038
orf19.3012	orf19.3012
orf19.6102	orf19.6102
orf19.4649	orf19.4649
orf19.6124	orf19.6124
orf19.3252	orf19.3252
orf19.6182	orf19.6182
orf19.610	orf19.610
orf19.6514	orf19.6514
orf19.1150	orf19.1150
orf19.6824	orf19.6824
orf19.1773	orf19.1773
orf19.6874	orf19.6874
orf19.1757	orf19.1757
orf19.7017	orf19.7017
orf19.2743	orf19.2743
orf19.7068	orf19.7068
orf19.4776	orf19.4776
orf19.7317	orf19.7317
orf19.4961	orf19.4961
orf19.7319	orf19.7319
orf19.3865	orf19.3865
orf19.7359	orf19.7359
orf19.2747	orf19.2747
orf19.7372	orf19.7372
orf19.3986	orf19.3986
orf19.7374	orf19.7374
EMPTY	EMPTY
orf19.7518	orf19.7518
EMPTY	EMPTY
orf19.7570	orf19.7570
EMPTY	EMPTY
orf19.6514	orf19.6514
orf19.1150	orf19.1150
orf19.6824	orf19.6824
orf19.1773	orf19.1773
orf19.6874	orf19.6874
orf19.1757	orf19.1757
orf19.7017	orf19.7017
orf19.2743	orf19.2743
orf19.7068	orf19.7068
orf19.4776	orf19.4776
orf19.7317	orf19.7317
orf19.4961	orf19.4961
orf19.7319	orf19.7319
orf19.3865	orf19.3865
orf19.7359	orf19.7359
orf19.2747	orf19.2747
orf19.7372	orf19.7372
orf19.3986	orf19.3986
orf19.7374	orf19.7374
EMPTY	EMPTY
orf19.7518	orf19.7518
EMPTY	EMPTY
orf19.7570	orf19.7570
EMPTY	EMPTY
orf19.7583	orf19.7583
EMPTY	EMPTY
orf19.166	orf19.166
EMPTY	EMPTY
orf19.217	orf19.217
EMPTY	EMPTY
orf19.255	orf19.255
EMPTY	EMPTY
orf19.391	orf19.391
EMPTY	EMPTY
orf19.431	orf19.431
EMPTY	EMPTY
orf19.517	orf19.517
EMPTY	EMPTY
orf19.681	orf19.681
EMPTY	EMPTY
orf19.837.1	orf19.837.1
EMPTY	EMPTY
orf19.909	orf19.909
EMPTY	EMPTY
orf19.971	orf19.971
EMPTY	EMPTY
orf19.1032	orf19.1032
EMPTY	EMPTY
orf19.7583	orf19.7583
EMPTY	EMPTY
orf19.166	orf19.166
EMPTY	EMPTY
orf19.217	orf19.217
EMPTY	EMPTY
orf19.255	orf19.255
EMPTY	EMPTY
orf19.391	orf19.391
EMPTY	EMPTY
orf19.431	orf19.431
EMPTY	EMPTY
orf19.517	orf19.517
EMPTY	EMPTY
orf19.681	orf19.681
EMPTY	EMPTY
orf19.837.1	orf19.837.1
EMPTY	EMPTY
orf19.909	orf19.909
EMPTY	EMPTY
orf19.971	orf19.971
EMPTY	EMPTY
orf19.1032	orf19.1032
EMPTY	EMPTY
orf19.1035	orf19.1035
EMPTY	EMPTY
orf19.1168	orf19.1168
EMPTY	EMPTY
orf19.1228	orf19.1228
EMPTY	EMPTY
orf19.1274	orf19.1274
EMPTY	EMPTY
orf19.1496	orf19.1496
EMPTY	EMPTY
orf19.1543	orf19.1543
EMPTY	EMPTY
orf19.1685	orf19.1685
EMPTY	EMPTY
orf19.1926	orf19.1926
EMPTY	EMPTY
orf19.1973	orf19.1973
EMPTY	EMPTY
orf19.2088	orf19.2088
EMPTY	EMPTY
orf19.2119	orf19.2119
EMPTY	EMPTY
orf19.2356	orf19.2356
EMPTY	EMPTY
orf19.1035	orf19.1035
EMPTY	EMPTY
orf19.1168	orf19.1168
EMPTY	EMPTY
orf19.1228	orf19.1228
EMPTY	EMPTY
orf19.1274	orf19.1274
EMPTY	EMPTY
orf19.1496	orf19.1496
EMPTY	EMPTY
orf19.1543	orf19.1543
EMPTY	EMPTY
orf19.1685	orf19.1685
EMPTY	EMPTY
orf19.1926	orf19.1926
EMPTY	EMPTY
orf19.1973	orf19.1973
EMPTY	EMPTY
orf19.2088	orf19.2088
EMPTY	EMPTY
orf19.2119	orf19.2119
EMPTY	EMPTY
orf19.2356	orf19.2356
EMPTY	EMPTY
ORF19.7436	AAF1
ORF19.2699	ABP1
ORF19.6124	ACE2
ORF19.3417	ACF2
ORF19.459	ADP1
ORF19.2752	ADR1
ORF19.5736	ALS5
ORF19.4774	AOX1
ORF19.4036	APM1
ORF19.1702	ARF3
ORF19.4603	ARL1
ORF19.2297	ARL3
ORF19.3012	ARO80
ORF19.3122	ARR3
ORF19.166	ASG1
ORF19.6037	ASM3
ORF19.3412	ATG15
ORF19.13757	ATS1
ORF19.7342	AXL1
ORF19.723	BCR1
ORF19.2771	BEM3
ORF19.4284	BUR2
ORF19.4015	CAG1
ORF19.1623	CAP1
ORF19.4670	CAS5
ORF19.6948	CCC1
ORF19.3207	CCN1
ORF19.7503	CDA2
ORF19.548	CDC10
ORF19.3575	CDC19
ORF19.7314	CDG1
ORF19.2886	CEK1
ORF19.460	CEK2
ORF19.701	CFL11
ORF19.1264	CFL2
ORF19.896	CHK1
ORF19.7349	CHS4
ORF19.807	CHS5
ORF19.2444	CHS7
ORF19.3895	CHT2
ORF19.1515	CHT4
ORF19.113	CIP1
ORF19.6053	CIS2
ORF19.4890	CLA4
ORF19.7186	CLB4
ORF19.4118	CNT
ORF19.1471	COX4
ORF19.11912	CPH1
ORF19.1187	CPH2
ORF19.4866	CPP1
ORF19.3966	CRH12
ORF19.3330	CRL1
ORF19.7359	CRZ1
ORF19.7114	CSA1
ORF19.3117	CSA2
ORF19.7208	CSK1
ORF19.3794	CSR1
ORF19.4242	CST20
ORF19.7374	CTA4
ORF19.3315	CTA9
ORF19.4720	CTR2
ORF19.5001	CUP2
ORF19.6514	CUP9
ORF19.7049	CYB5
ORF19.2157	DAC1
ORF19.4688	DAG7
ORF19.815	DCK1
ORF19.816	DCK2
ORF19.209	DFG10
ORF19.3370	DOT4
ORF19.4002	DUN1
ORF19.3374	ECE1
ORF19.299	ECM14
ORF19.2613	ECM4
ORF19.5643	ECM7
ORF19.1907	EMC9
ORF19.731	EMP46
ORF19.5170	ENA21
ORF19.3066	ENG1
ORF19.5178	ERG5
ORF19.1445	ESC4
ORF19.2952	EXG2
ORF19.118	FAD2
ORF19.4933	FAD3
ORF19.7105	FAR1
ORF19.9470	FAV3
ORF19.6817	FCR1
ORF19.333	FCY2
ORF19.4211	FET3
ORF19.4212	FET99
ORF19.11270	FGR10
ORF19.5729	FGR17
ORF19.7071	FGR2
ORF19.1586	FGR22
ORF19.6680	FGR27
ORF19.3845	FGR3
ORF19.156	FGR51
ORF19.138	FIG1
ORF19.5404	FLO9
ORF19.8477	FMO2
ORF19.3422	FMP27
ORF19.3402	FPG1
ORF19.5634	FRP1
ORF19.7112	FRP2
ORF19.5338	GAL4
ORF19.4056	GAT2
ORF19.663	GIN4
ORF19.3182	GIS2
ORF19.3912	GLN3
ORF19.5445	GLO3
ORF19.1621	GPA2
ORF19.691	GPD2
ORF19.3944	GRR1
ORF19.3811	GYP1
ORF19.2842	GZF3
ORF19.6249	HAK1
ORF19.3396	HCH1
ORF19.6327	HET1
ORF19.6673	HEX1
ORF19.2020	HGT6
ORF19.895	HOG1
ORF19.4308	HSL1
ORF19.469	HST7
ORF19.4592	HSX11
ORF19.3380	HWP2
ORF19.4975	HYR1
ORF19.575	HYR3
ORF19.3279	HYR4
ORF19.7550	IFA14
ORF19.5138	IFA21
ORF19.3311	IFD3
ORF19.8650	IFD6
ORF19.5399	IFF11
ORF19.7472	IFF4
ORF19.4072	IFF6
ORF19.570	IFF8
ORF19.5760	IHD1
ORF19.1373	INP51
ORF19.3592	JEM1
ORF19.564	KAR3
ORF19.3736	KAR4
ORF19.4755	KEX2
ORF19.191	KIC1
ORF19.7510	KIN2
ORF19.1747	KIP2
ORF19.4084	KIS1
ORF19.290	KRE5
ORF19.942	KRE62
ORF19.4475	KTR4
ORF19.4821	LIP1
ORF19.4822	LIP10
ORF19.4804	LIP2
ORF19.4856	LIP3
ORF19.2133	LIP4
ORF19.4823	LIP6
ORF19.7320	LIP7
ORF19.1345	LIP8
ORF19.6018	LRO1
ORF19.1860	LSC2
ORF19.1040	MAD2
ORF19.7668	MAL2
ORF19.5855	MBP1
ORF19.2570	MCI4
ORF19.5485	MEC3
ORF19.3212	MID1
ORF19.7523	MKC1
ORF19.3803	MNN22
ORF19.1036	MNS1
ORF19.1665	MNT1
ORF19.6313	MNT4
ORF19.1490	MSB2
ORF19.3201	MTLA1
ORF19.4183	MUC1
ORF19.2156	NAG1
ORF19.5181	NIK1
ORF19.4188	NMD5
ORF19.6232	NPR1
ORF19.328	NPR2
ORF19.7150	NRG1
ORF19.7206	OCA6
ORF19.7391	OCH1
ORF19.4934	OP4
ORF19.176	OPT4
ORF19.4655	OPT6
ORF19.5673	OPT7
ORF19.1317	OSH3
ORF19.7388	PBS2
ORF19.403	PCL2
ORF19.4012	PCL5
ORF19.7281	PDK2
ORF19.2094	PDR6
ORF19.5662	PEP7
ORF19.6927	PEP8
ORF19.7282	PEX13
ORF19.4041	PEX4
ORF19.5674	PGA10
ORF19.6420	PGA13
ORF19.301	PGA18
ORF19.6784	PGA32
ORF19.4035	PGA4
ORF19.2451	PGA45
ORF19.11882	PGA49
ORF19.3693	PGA5
ORF19.207	PGA55
ORF19.4765	PGA6
ORF19.5588	PGA60
ORF19.5635	PGA7
ORF19.4424	PHO100
ORF19.4444	PHO15
ORF19.7475	PHO81
ORF19.3829	PHR1
ORF19.10711	PIKALPHA
ORF19.2534	PIN4
ORF19.220	PIR1
ORF19.1443	PLB4
ORF19.10841	POX18
ORF19.11256	PPG1
ORF19.726	PPZ1
ORF19.3111	PRA1
ORF19.4135	PRC2
ORF19.669	PRM1
ORF19.10004	PRN1
ORF19.2463	PRN2
ORF19.2461	PRN4
ORF19.1341	PRR2
ORF19.2787	PRY1
ORF19.5285	PST3
ORF19.4785	PTC1
ORF19.2538	PTC2
ORF19.6376	PTC5
ORF19.5661	PTC7
ORF19.6365	PTP1
ORF19.7610	PTP3
ORF19.4640	PWP1
ORF19.8485	RAD32
ORF19.1760	RAS1
ORF19.5903	RAX1
ORF19.3765	RAX2
ORF19.5234	RBD1
ORF19.7218	RBE1
ORF19.12589	RBR3
ORF19.6202	RBT4
ORF19.5636	RBT5
ORF19.3203	RCY1
ORF19.5968	RDI1
ORF19.10341	RFG1
ORF19.4593	RGA2
ORF19.2443	RGD1
ORF19.695	RGS2
ORF19.5994	RHB1
ORF19.3534	RHO3
ORF19.7247	RIM101
ORF19.3995	RIM13
ORF19.101	RIM9
ORF19.7115	SAC7
ORF19.5714	SAP1
ORF19.3839	SAP10
ORF19.6001	SAP3
ORF19.5585	SAP5
ORF19.5542	SAP6
ORF19.756	SAP7
ORF19.242	SAP8
ORF19.6928	SAP9
ORF19.852	SAP98
ORF19.2941	SCW4
ORF19.3753	SEF1
ORF19.3680	Sep-07
ORF19.7221	SET3
ORF19.4869	SFU1
ORF19.4089	SGT1
ORF19.6011	SIN3
ORF19.5200	SIT4
ORF19.3345	SIZ1
ORF19.348	SKN2
ORF19.260	SLD1
ORF19.12525	SMI1
ORF19.13191	SNF4
ORF19.5759	SNQ2
ORF19.5241	SNT1
ORF19.2108	SOD6
ORF19.2237	SPR1
ORF19.4157	SPS20
ORF19.11257	SSK2
ORF19.7313	SSU1
ORF19.4772	SSU81
ORF19.844	STE11
ORF19.5851	STE13
ORF19.696	STE2
ORF19.5559	STE23
ORF19.2492	STE3
ORF19.4545	SWI4
ORF19.6985	TEA1
ORF19.6729	TIP120
ORF19.4175	TOK1
ORF19.5776	TOM1
ORF19.1690	TOS1
ORF19.10080	TRP2
ORF19.728	TSC11
ORF19.4941	TYE7
ORF19.2695	UBR1
ORF19.4353	ULP2
ORF19.1671	UTR2
ORF19.6738	VAN1
ORF19.6324	VID27
ORF19.5992	WOR2
ORF19.10507	XOG1
ORF19.5286	YCP4
ORF19.1382	YEA4
ORF19.3707	YHB1
ORF19.3710	YHB5
ORF19.7017	YOX1
ORF19.6481	YPS7
ORF19.2975	YPT7
ORF19.2245	YPT72
ORF19.3618	YWP1
ORF19.11726	ZCF22
ORF19.3187	ZNC1
ORF19.3112	ZRT1
ORF19.100	ORF19.100
ORF19.1002	ORF19.1002
ORF19.1041	ORF19.1041
ORF19.1049	ORF19.1049
ORF19.10665	ORF19.10665
ORF19.1092	ORF19.1092
ORF19.1124	ORF19.1124
ORF19.1162	ORF19.1162
ORF19.1171	ORF19.1171
ORF19.1173	ORF19.1173
ORF19.1185	ORF19.1185
ORF19.11987	ORF19.11987
